AOI COVERAGE REPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Program Name:, PH_PH95235939_J_BOT_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Program Generated:, Date: 2023 12 13 Time: 14:32:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Components Detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trained,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Components,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coverage,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trained But Skipped,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnTrained But Skipped,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Skipped Components,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coverage (Excluded Skip Component),100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RefDes, Part Number, Type, Z-Height, Presence Mode, Locator Image Plane, Presence Threshold, Hor Threshold, Ver threshold, Skew threshold,  Billboard, Flipped, Bridging, Joints, Side Fillets, Lead Ringer, Tweeze, OCR, OCV, OCI, VPOD, CPM, LiftedLead, Coplan, Damaged, Polarity, TombStone, Foreign Material, Custom Inspection, AWC Inspection, 3D Geometry Measure, Through Hole Tech, Alternates, Comment, Gap Detector, Periodic Check
1:ra2a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra2b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra2c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra2d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra8a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra8b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra8c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra8d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra6a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra6b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra6c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra6d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r203,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r213,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r210,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r178,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r209,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r179,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r151,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r201,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r4,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r73,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r23,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r180,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra4a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra4b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra4c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra4d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra5a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra5c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra5d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra5b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra3a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra3b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra3c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra3d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra7a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra7b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra7c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra7d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra1a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra1b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra1c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra1d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra9b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra9a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra9c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra9d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r12,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r54,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra2a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra2b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra2c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra2d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra8a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra8b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra8c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra8d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra6a,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra6b,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra6c,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ra6d,PH10211975,rph10211975,---,3D Mode,3D Only,60,140,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r8,PH10212605,rph10212605,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r8,PH10212605,rph10212605,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r189,PH10224137,rph10224137,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r189,PH10224137,rph10224137,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r85,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r86,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r80,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r78,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r77,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r76,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r75,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r74,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r85,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r86,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r80,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r78,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r77,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r76,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r75,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r74,PH10224525,rph10224525,---,3D Mode,3D Only,60,250,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r185,PH10224680,rph10224680,---,3D Mode,3D Only,60,180,180,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r128,PH10224680,rph10224680,---,3D Mode,3D Only,60,180,180,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r127,PH10224680,rph10224680,---,3D Mode,3D Only,60,180,180,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r129,PH10224680,rph10224680,---,3D Mode,3D Only,60,180,180,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r186,PH10224680,rph10224680,---,3D Mode,3D Only,60,180,180,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r185,PH10224680,rph10224680,---,3D Mode,3D Only,60,180,180,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r128,PH10224680,rph10224680,---,3D Mode,3D Only,60,180,180,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r127,PH10224680,rph10224680,---,3D Mode,3D Only,60,180,180,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r129,PH10224680,rph10224680,---,3D Mode,3D Only,60,180,180,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r186,PH10224680,rph10224680,---,3D Mode,3D Only,60,180,180,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r208,PH10224707,rph10224707,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r208,PH10224707,rph10224707,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r212,PH10224761,rph10224761,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r212,PH10224761,rph10224761,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r103,PH10224762,rph10224762,---,3D Mode,3D Only,60,180,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r103,PH10224762,rph10224762,---,3D Mode,3D Only,60,180,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:q16,PH20212254,sph20212254,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:q15,PH20212254,sph20212254,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:q16,PH20212254,sph20212254,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:q15,PH20212254,sph20212254,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:q11,PH20222115,sph20222115,---,3D Mode,Angle 1,500,150,160,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:q11,PH20222115,sph20222115,---,3D Mode,Angle 1,500,150,160,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:q19,PH20223942,sph20223942,---,3D Mode,Angle 1,500,130,120,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:q19,PH20223942,sph20223942,---,3D Mode,Angle 1,500,130,120,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:q13,PH20228179,sph20228179,---,3D Mode,Angle 1,500,120,120,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:q14,PH20228179,sph20228179,---,3D Mode,Angle 1,500,120,120,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:q13,PH20228179,sph20228179,---,3D Mode,Angle 1,500,120,120,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:q14,PH20228179,sph20228179,---,3D Mode,Angle 1,500,120,120,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:vr1,PH22237015,sph22237015,---,3D Mode,Angle 1,500,120,120,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:vr1,PH22237015,sph22237015,---,3D Mode,Angle 1,500,120,120,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:u4,PH25123097,sph25123097,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:u6,PH25123097,sph25123097,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:u5,PH25123097,sph25123097,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:u4,PH25123097,sph25123097,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2-u6,PH25123097,sph25123097,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:u5,PH25123097,sph25123097,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:u9,PH25179805,sph25179805,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:u13,PH25179805,sph25179805,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:u9,PH25179805,sph25179805,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:u13,PH25179805,sph25179805,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:u16,PH25227923,sph25227923,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:u16,PH25227923,sph25227923,---,3D Mode,Angle 1,500,150,150,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:u3,PH25233173,sph25233173,---,3D Mode,Angle 1,500,140,160,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:u3,PH25233173,sph25233173,---,3D Mode,Angle 1,500,140,160,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:u1,PH25237233,sph25237233,---,3D Mode,Angle 1,500,160,150,6,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:u1,PH25237233,sph25237233,---,3D Mode,Angle 1,500,160,150,6,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:d25,PH35137684,sph35137684,---,3D Mode,Angle 1,500,100,100,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:d17,PH35137684,sph35137684,---,3D Mode,Angle 1,500,100,100,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:d25,PH35137684,sph35137684,---,3D Mode,Angle 1,500,100,100,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
2:d17,PH35137684,sph35137684,---,3D Mode,Angle 1,500,100,100,5,---,---,On,On,Off,Off,Off,Off,On,---,---,---,On,On,---,On,---,On,Off,---,---,---,Off,,---,Off
1:j4,PH50214735,uph50214735,---,Colour MVC,Auto 2D + 3D,---,100,150,10,---,---,On,On,---,---,---,Off,Off,---,---,---,On,---,---,On,---,---,---,---,---,---,Off,,---,Off
2:j4,PH50214735,uph50214735,---,Colour MVC,Auto 2D + 3D,---,100,150,10,---,---,On,On,---,---,---,Off,Off,---,---,---,On,---,---,On,---,---,---,---,---,---,Off,,---,Off
1:j1,PH50223906,uph50223906,---,Stats box,Auto 2D + 3D,0,250,500,10,---,---,---,---,---,---,---,Off,Off,---,---,---,---,---,---,---,---,---,---,---,---,---,Off,,---,Off
